Station_ID,Date_Time,air_temp_set_1_F
TUAA2,08/01/2022 00:00 UTC,49.46
TUAA2,08/01/2022 00:05 UTC,49.71
TUAA2,08/01/2022 00:10 UTC,49.98
TUAA2,08/01/2022 00:15 UTC,49.87
TUAA2,08/01/2022 00:20 UTC,50.07
TUAA2,08/01/2022 00:25 UTC,50.32
TUAA2,08/01/2022 00:30 UTC,50.29
TUAA2,08/01/2022 00:35 UTC,50.22
TUAA2,08/01/2022 00:40 UTC,50.32
TUAA2,08/01/2022 00:45 UTC,50.07
TUAA2,08/01/2022 00:50 UTC,50.18
TUAA2,08/01/2022 00:55 UTC,50.05
TUAA2,08/01/2022 01:00 UTC,50.05
TUAA2,08/01/2022 01:05 UTC,50.09
TUAA2,08/01/2022 01:10 UTC,49.78
TUAA2,08/01/2022 01:15 UTC,50.05
TUAA2,08/01/2022 01:20 UTC,49.98
TUAA2,08/01/2022 01:25 UTC,50.05
TUAA2,08/01/2022 01:30 UTC,49.71
TUAA2,08/01/2022 01:35 UTC,49.73
TUAA2,08/01/2022 01:40 UTC,49.8
TUAA2,08/01/2022 01:45 UTC,49.78
TUAA2,08/01/2022 01:50 UTC,49.48
TUAA2,08/01/2022 01:55 UTC,49.53
TUAA2,08/01/2022 02:00 UTC,48.97
TUAA2,08/01/2022 02:05 UTC,49.03
TUAA2,08/01/2022 02:10 UTC,49.01
TUAA2,08/01/2022 02:15 UTC,49.15
TUAA2,08/01/2022 02:20 UTC,48.81
TUAA2,08/01/2022 02:25 UTC,48.81
TUAA2,08/01/2022 02:30 UTC,48.36
TUAA2,08/01/2022 02:35 UTC,48.43
TUAA2,08/01/2022 02:40 UTC,48.24
TUAA2,08/01/2022 02:45 UTC,47.97
TUAA2,08/01/2022 02:50 UTC,47.68
TUAA2,08/01/2022 02:55 UTC,47.48
TUAA2,08/01/2022 03:00 UTC,47.19
TUAA2,08/01/2022 03:05 UTC,46.96
TUAA2,08/01/2022 03:10 UTC,46.58
TUAA2,08/01/2022 03:15 UTC,46.47
TUAA2,08/01/2022 03:20 UTC,46.33
TUAA2,08/01/2022 03:25 UTC,46.15
TUAA2,08/01/2022 03:30 UTC,45.83
TUAA2,08/01/2022 03:35 UTC,45.2
TUAA2,08/01/2022 03:40 UTC,44.72
TUAA2,08/01/2022 03:45 UTC,44.85
TUAA2,08/01/2022 03:50 UTC,45.11
TUAA2,08/01/2022 03:55 UTC,44.42
TUAA2,08/01/2022 04:00 UTC,44.34
TUAA2,08/01/2022 04:05 UTC,44.66
TUAA2,08/01/2022 04:10 UTC,44.84
TUAA2,08/01/2022 04:15 UTC,44.65
TUAA2,08/01/2022 04:20 UTC,44.49
TUAA2,08/01/2022 04:25 UTC,44.44
TUAA2,08/01/2022 04:30 UTC,44.33
TUAA2,08/01/2022 04:35 UTC,44.26
TUAA2,08/01/2022 04:40 UTC,44.24
TUAA2,08/01/2022 04:45 UTC,44.01
TUAA2,08/01/2022 04:50 UTC,43.95
TUAA2,08/01/2022 04:55 UTC,43.67
TUAA2,08/01/2022 05:00 UTC,43.75
TUAA2,08/01/2022 05:05 UTC,43.87
TUAA2,08/01/2022 05:10 UTC,43.52
TUAA2,08/01/2022 05:15 UTC,43.35
TUAA2,08/01/2022 05:20 UTC,43.55
TUAA2,08/01/2022 05:25 UTC,43.03
TUAA2,08/01/2022 05:30 UTC,43.12
TUAA2,08/01/2022 05:35 UTC,43.1
TUAA2,08/01/2022 05:40 UTC,43.13
TUAA2,08/01/2022 05:45 UTC,43.1
TUAA2,08/01/2022 05:50 UTC,42.99
TUAA2,08/01/2022 05:55 UTC,43.03
TUAA2,08/01/2022 06:00 UTC,42.52
TUAA2,08/01/2022 06:05 UTC,42.59
TUAA2,08/01/2022 06:10 UTC,42.59
TUAA2,08/01/2022 06:15 UTC,42.44
TUAA2,08/01/2022 06:20 UTC,42.34
TUAA2,08/01/2022 06:25 UTC,42.47
TUAA2,08/01/2022 06:30 UTC,42.33
TUAA2,08/01/2022 06:35 UTC,42.36
TUAA2,08/01/2022 06:40 UTC,42.3
TUAA2,08/01/2022 06:45 UTC,42.22
TUAA2,08/01/2022 06:50 UTC,42.03
TUAA2,08/01/2022 06:55 UTC,41.96
TUAA2,08/01/2022 07:00 UTC,42.1
TUAA2,08/01/2022 07:05 UTC,41.84
TUAA2,08/01/2022 07:10 UTC,41.86
TUAA2,08/01/2022 07:15 UTC,41.88
TUAA2,08/01/2022 07:20 UTC,41.85
TUAA2,08/01/2022 07:25 UTC,41.67
TUAA2,08/01/2022 07:30 UTC,41.64
TUAA2,08/01/2022 07:35 UTC,41.49
TUAA2,08/01/2022 07:40 UTC,41.35
TUAA2,08/01/2022 07:45 UTC,41.4
TUAA2,08/01/2022 07:50 UTC,41.36
TUAA2,08/01/2022 07:55 UTC,41.4
TUAA2,08/01/2022 08:00 UTC,41.34
TUAA2,08/01/2022 08:05 UTC,41.22
TUAA2,08/01/2022 08:10 UTC,41.26
TUAA2,08/01/2022 08:15 UTC,41.17
TUAA2,08/01/2022 08:20 UTC,41.21
TUAA2,08/01/2022 08:25 UTC,40.8
TUAA2,08/01/2022 08:30 UTC,40.73
TUAA2,08/01/2022 08:35 UTC,40.85
TUAA2,08/01/2022 08:40 UTC,40.82
TUAA2,08/01/2022 08:45 UTC,40.66
TUAA2,08/01/2022 08:50 UTC,40.7
TUAA2,08/01/2022 08:55 UTC,40.4
TUAA2,08/01/2022 09:00 UTC,40.39
TUAA2,08/01/2022 09:05 UTC,40.42
TUAA2,08/01/2022 09:10 UTC,40.34
TUAA2,08/01/2022 09:15 UTC,40.34
TUAA2,08/01/2022 09:20 UTC,40.38
TUAA2,08/01/2022 09:25 UTC,40.35
TUAA2,08/01/2022 09:30 UTC,40.13
TUAA2,08/01/2022 09:35 UTC,40.46
TUAA2,08/01/2022 09:40 UTC,40.52
TUAA2,08/01/2022 09:45 UTC,40.41
TUAA2,08/01/2022 09:50 UTC,40.58
TUAA2,08/01/2022 09:55 UTC,40.7
TUAA2,08/01/2022 10:00 UTC,40
TUAA2,08/01/2022 10:05 UTC,40.21
TUAA2,08/01/2022 10:10 UTC,40.24
TUAA2,08/01/2022 10:15 UTC,40.37
TUAA2,08/01/2022 10:20 UTC,40.21
TUAA2,08/01/2022 10:25 UTC,40.47
TUAA2,08/01/2022 10:30 UTC,40.21
TUAA2,08/01/2022 10:35 UTC,40.25
TUAA2,08/01/2022 10:40 UTC,40.17
TUAA2,08/01/2022 10:45 UTC,40.22
TUAA2,08/01/2022 10:50 UTC,40.2
TUAA2,08/01/2022 10:55 UTC,40.35
TUAA2,08/01/2022 11:00 UTC,40.45
TUAA2,08/01/2022 11:05 UTC,40.41
TUAA2,08/01/2022 11:10 UTC,40.4
TUAA2,08/01/2022 11:15 UTC,40.44
TUAA2,08/01/2022 11:20 UTC,40.63
TUAA2,08/01/2022 11:25 UTC,40.6
TUAA2,08/01/2022 11:30 UTC,40.62
TUAA2,08/01/2022 11:35 UTC,40.51
TUAA2,08/01/2022 11:40 UTC,40.5
TUAA2,08/01/2022 11:45 UTC,40.7
TUAA2,08/01/2022 11:50 UTC,40.98
TUAA2,08/01/2022 11:55 UTC,41.06
TUAA2,08/01/2022 12:00 UTC,41.03
TUAA2,08/01/2022 12:05 UTC,41.1
TUAA2,08/01/2022 12:10 UTC,40.69
TUAA2,08/01/2022 12:15 UTC,41.01
TUAA2,08/01/2022 12:20 UTC,40.64
TUAA2,08/01/2022 12:25 UTC,40.57
TUAA2,08/01/2022 12:30 UTC,40.34
TUAA2,08/01/2022 12:35 UTC,40.41
TUAA2,08/01/2022 12:40 UTC,40.61
TUAA2,08/01/2022 12:45 UTC,40.46
TUAA2,08/01/2022 12:50 UTC,40.76
TUAA2,08/01/2022 12:55 UTC,40.73
TUAA2,08/01/2022 13:00 UTC,40.28
TUAA2,08/01/2022 13:05 UTC,40.51
TUAA2,08/01/2022 13:10 UTC,40.64
TUAA2,08/01/2022 13:15 UTC,40.87
TUAA2,08/01/2022 13:20 UTC,40.9
TUAA2,08/01/2022 13:25 UTC,41.26
TUAA2,08/01/2022 13:30 UTC,41.3
TUAA2,08/01/2022 13:35 UTC,41.25
TUAA2,08/01/2022 13:40 UTC,41.5
TUAA2,08/01/2022 13:45 UTC,41.48
TUAA2,08/01/2022 13:50 UTC,41.36
TUAA2,08/01/2022 13:55 UTC,41.44
TUAA2,08/01/2022 14:00 UTC,41.53
TUAA2,08/01/2022 14:05 UTC,41.42
TUAA2,08/01/2022 14:10 UTC,41.36
TUAA2,08/01/2022 14:15 UTC,41.05
TUAA2,08/01/2022 14:20 UTC,41.28
TUAA2,08/01/2022 14:25 UTC,41.42
TUAA2,08/01/2022 14:30 UTC,41.34
TUAA2,08/01/2022 14:35 UTC,41.55
TUAA2,08/01/2022 14:40 UTC,41.55
TUAA2,08/01/2022 14:45 UTC,41.51
TUAA2,08/01/2022 14:50 UTC,41.45
TUAA2,08/01/2022 14:55 UTC,41.53
TUAA2,08/01/2022 15:00 UTC,41.7
TUAA2,08/01/2022 15:05 UTC,41.96
TUAA2,08/01/2022 15:10 UTC,42.03
TUAA2,08/01/2022 15:15 UTC,42.07
TUAA2,08/01/2022 15:20 UTC,42.43
TUAA2,08/01/2022 15:25 UTC,42.29
TUAA2,08/01/2022 15:30 UTC,42.3
TUAA2,08/01/2022 15:35 UTC,42.55
TUAA2,08/01/2022 15:40 UTC,42.52
TUAA2,08/01/2022 15:45 UTC,42.54
TUAA2,08/01/2022 15:50 UTC,42.37
TUAA2,08/01/2022 15:55 UTC,42.24
TUAA2,08/01/2022 16:00 UTC,42.22
TUAA2,08/01/2022 16:05 UTC,42.06
TUAA2,08/01/2022 16:10 UTC,42.08
TUAA2,08/01/2022 16:15 UTC,42.11
TUAA2,08/01/2022 16:20 UTC,41.79
TUAA2,08/01/2022 16:25 UTC,41.7
TUAA2,08/01/2022 16:30 UTC,41.29
TUAA2,08/01/2022 16:35 UTC,40.56
TUAA2,08/01/2022 16:40 UTC,40.53
TUAA2,08/01/2022 16:45 UTC,39.85
TUAA2,08/01/2022 16:50 UTC,40.21
TUAA2,08/01/2022 16:55 UTC,39.84
TUAA2,08/01/2022 17:00 UTC,39.81
TUAA2,08/01/2022 17:05 UTC,39.81
TUAA2,08/01/2022 17:10 UTC,40
TUAA2,08/01/2022 17:15 UTC,39.94
TUAA2,08/01/2022 17:20 UTC,40.06
TUAA2,08/01/2022 17:25 UTC,40
TUAA2,08/01/2022 17:30 UTC,39.98
TUAA2,08/01/2022 17:35 UTC,39.8
TUAA2,08/01/2022 17:40 UTC,40.02
TUAA2,08/01/2022 17:45 UTC,39.79
TUAA2,08/01/2022 17:50 UTC,39.96
TUAA2,08/01/2022 17:55 UTC,39.8
TUAA2,08/01/2022 18:00 UTC,39.92
TUAA2,08/01/2022 18:05 UTC,39.84
TUAA2,08/01/2022 18:10 UTC,39.59
TUAA2,08/01/2022 18:15 UTC,39.81
TUAA2,08/01/2022 18:20 UTC,39.67
TUAA2,08/01/2022 18:25 UTC,39.74
TUAA2,08/01/2022 18:30 UTC,39.7
TUAA2,08/01/2022 18:35 UTC,39.73
TUAA2,08/01/2022 18:40 UTC,39.68
TUAA2,08/01/2022 18:45 UTC,39.57
TUAA2,08/01/2022 18:50 UTC,39.51
TUAA2,08/01/2022 18:55 UTC,39.34
TUAA2,08/01/2022 19:00 UTC,38.96
TUAA2,08/01/2022 19:05 UTC,38.89
TUAA2,08/01/2022 19:10 UTC,38.94
TUAA2,08/01/2022 19:15 UTC,38.97
TUAA2,08/01/2022 19:20 UTC,38.99
TUAA2,08/01/2022 19:25 UTC,39.14
TUAA2,08/01/2022 19:30 UTC,39.1
TUAA2,08/01/2022 19:35 UTC,38.95
TUAA2,08/01/2022 19:40 UTC,39.17
TUAA2,08/01/2022 19:45 UTC,38.92
TUAA2,08/01/2022 19:50 UTC,39.19
TUAA2,08/01/2022 19:55 UTC,39.32
TUAA2,08/01/2022 20:00 UTC,39.31
TUAA2,08/01/2022 20:05 UTC,39.3
TUAA2,08/01/2022 20:10 UTC,39.34
TUAA2,08/01/2022 20:15 UTC,39.33
TUAA2,08/01/2022 20:20 UTC,39.28
TUAA2,08/01/2022 20:25 UTC,39.26
TUAA2,08/01/2022 20:30 UTC,39.44
TUAA2,08/01/2022 20:35 UTC,39.42
TUAA2,08/01/2022 20:40 UTC,39.37
TUAA2,08/01/2022 20:45 UTC,39.5
TUAA2,08/01/2022 20:50 UTC,39.38
TUAA2,08/01/2022 20:55 UTC,39.58
TUAA2,08/01/2022 21:00 UTC,39.42
TUAA2,08/01/2022 21:05 UTC,39.42
TUAA2,08/01/2022 21:10 UTC,39.43
TUAA2,08/01/2022 21:15 UTC,39.25
TUAA2,08/01/2022 21:20 UTC,39.29
TUAA2,08/01/2022 21:25 UTC,39.5
TUAA2,08/01/2022 21:30 UTC,39.26
TUAA2,08/01/2022 21:35 UTC,39.27
TUAA2,08/01/2022 21:40 UTC,39.25
TUAA2,08/01/2022 21:45 UTC,39.29
TUAA2,08/01/2022 21:50 UTC,39.11
TUAA2,08/01/2022 21:55 UTC,39.34
TUAA2,08/01/2022 22:00 UTC,39.26
TUAA2,08/01/2022 22:05 UTC,39.19
TUAA2,08/01/2022 22:10 UTC,38.97
TUAA2,08/01/2022 22:15 UTC,39.13
TUAA2,08/01/2022 22:20 UTC,39.57
TUAA2,08/01/2022 22:25 UTC,39.44
TUAA2,08/01/2022 22:30 UTC,39.52
TUAA2,08/01/2022 22:35 UTC,39.39
TUAA2,08/01/2022 22:40 UTC,39.54
TUAA2,08/01/2022 22:45 UTC,39.57
TUAA2,08/01/2022 22:50 UTC,39.47
TUAA2,08/01/2022 22:55 UTC,39.71
TUAA2,08/01/2022 23:00 UTC,39.43
TUAA2,08/01/2022 23:05 UTC,39.7
TUAA2,08/01/2022 23:10 UTC,39.61
TUAA2,08/01/2022 23:15 UTC,39.88
TUAA2,08/01/2022 23:20 UTC,39.99
TUAA2,08/01/2022 23:25 UTC,39.8
TUAA2,08/01/2022 23:30 UTC,39.8
TUAA2,08/01/2022 23:35 UTC,40.07
TUAA2,08/01/2022 23:40 UTC,39.91
TUAA2,08/01/2022 23:45 UTC,39.85
TUAA2,08/01/2022 23:50 UTC,39.8
TUAA2,08/01/2022 23:55 UTC,39.79
TUAA2,08/02/2022 00:00 UTC,39.84
TUAA2,08/02/2022 00:05 UTC,39.8
TUAA2,08/02/2022 00:10 UTC,39.54
TUAA2,08/02/2022 00:15 UTC,39.75
TUAA2,08/02/2022 00:20 UTC,39.78
TUAA2,08/02/2022 00:25 UTC,39.44
TUAA2,08/02/2022 00:30 UTC,39.86
TUAA2,08/02/2022 00:35 UTC,39.82
TUAA2,08/02/2022 00:40 UTC,39.57
TUAA2,08/02/2022 00:45 UTC,39.48
TUAA2,08/02/2022 00:50 UTC,39.55
TUAA2,08/02/2022 00:55 UTC,39.53
TUAA2,08/02/2022 01:00 UTC,39.46
TUAA2,08/02/2022 01:05 UTC,39.27
TUAA2,08/02/2022 01:10 UTC,39.52
TUAA2,08/02/2022 01:15 UTC,39.34
TUAA2,08/02/2022 01:20 UTC,38.98
TUAA2,08/02/2022 01:25 UTC,38.93
TUAA2,08/02/2022 01:30 UTC,38.45
TUAA2,08/02/2022 01:35 UTC,38.72
TUAA2,08/02/2022 01:40 UTC,38.68
TUAA2,08/02/2022 01:45 UTC,38.88
TUAA2,08/02/2022 01:50 UTC,38.51
TUAA2,08/02/2022 01:55 UTC,38.66
TUAA2,08/02/2022 02:00 UTC,38.37
TUAA2,08/02/2022 02:05 UTC,38.36
TUAA2,08/02/2022 02:10 UTC,38.2
TUAA2,08/02/2022 02:15 UTC,38.07
TUAA2,08/02/2022 02:20 UTC,38.32
TUAA2,08/02/2022 02:25 UTC,38.24
TUAA2,08/02/2022 02:30 UTC,38.2
TUAA2,08/02/2022 02:35 UTC,38.17
TUAA2,08/02/2022 02:40 UTC,38.05
TUAA2,08/02/2022 02:45 UTC,37.85
TUAA2,08/02/2022 02:50 UTC,37.79
TUAA2,08/02/2022 02:55 UTC,37.66
TUAA2,08/02/2022 03:00 UTC,37.88
TUAA2,08/02/2022 03:05 UTC,37.9
TUAA2,08/02/2022 03:10 UTC,38.11
TUAA2,08/02/2022 03:15 UTC,38
TUAA2,08/02/2022 03:20 UTC,37.83
TUAA2,08/02/2022 03:25 UTC,38.11
TUAA2,08/02/2022 03:30 UTC,38.15
TUAA2,08/02/2022 03:35 UTC,38.13
TUAA2,08/02/2022 03:40 UTC,38
TUAA2,08/02/2022 03:45 UTC,37.87
TUAA2,08/02/2022 03:50 UTC,38.29
TUAA2,08/02/2022 03:55 UTC,38.19
TUAA2,08/02/2022 04:00 UTC,38.03
TUAA2,08/02/2022 04:05 UTC,38.31
TUAA2,08/02/2022 04:10 UTC,38.33
TUAA2,08/02/2022 04:15 UTC,38.41
TUAA2,08/02/2022 04:20 UTC,38.54
TUAA2,08/02/2022 04:25 UTC,38.38
TUAA2,08/02/2022 04:30 UTC,38.49
TUAA2,08/02/2022 04:35 UTC,38.19
TUAA2,08/02/2022 04:40 UTC,38.41
TUAA2,08/02/2022 04:45 UTC,38.64
TUAA2,08/02/2022 04:50 UTC,38.3
TUAA2,08/02/2022 04:55 UTC,38.58
TUAA2,08/02/2022 05:00 UTC,38.6
TUAA2,08/02/2022 05:05 UTC,38.58
TUAA2,08/02/2022 05:10 UTC,38.61
TUAA2,08/02/2022 05:15 UTC,38.78
TUAA2,08/02/2022 05:20 UTC,38.52
TUAA2,08/02/2022 05:25 UTC,38.4
TUAA2,08/02/2022 05:30 UTC,38.47
TUAA2,08/02/2022 05:35 UTC,38.47
TUAA2,08/02/2022 05:40 UTC,38.5
TUAA2,08/02/2022 05:45 UTC,38.52
TUAA2,08/02/2022 05:50 UTC,38.29
TUAA2,08/02/2022 05:55 UTC,38.25
TUAA2,08/02/2022 06:00 UTC,38.46
TUAA2,08/02/2022 06:05 UTC,38.38
TUAA2,08/02/2022 06:10 UTC,38.29
TUAA2,08/02/2022 06:15 UTC,38.32
TUAA2,08/02/2022 06:20 UTC,38.13
TUAA2,08/02/2022 06:25 UTC,38.19
TUAA2,08/02/2022 06:30 UTC,38.38
TUAA2,08/02/2022 06:35 UTC,38.73
TUAA2,08/02/2022 06:40 UTC,38.7
TUAA2,08/02/2022 06:45 UTC,38.73
TUAA2,08/02/2022 06:50 UTC,38.64
TUAA2,08/02/2022 06:55 UTC,38.66
TUAA2,08/02/2022 07:00 UTC,38.51
TUAA2,08/02/2022 07:05 UTC,38.33
TUAA2,08/02/2022 07:10 UTC,38.61
TUAA2,08/02/2022 07:15 UTC,38.49
TUAA2,08/02/2022 07:20 UTC,38.68
TUAA2,08/02/2022 07:25 UTC,38.66
TUAA2,08/02/2022 07:30 UTC,38.55
TUAA2,08/02/2022 07:35 UTC,38.42
TUAA2,08/02/2022 07:40 UTC,38.27
TUAA2,08/02/2022 07:45 UTC,38.34
TUAA2,08/02/2022 07:50 UTC,38.29
TUAA2,08/02/2022 07:55 UTC,38.22
TUAA2,08/02/2022 08:00 UTC,38.38
TUAA2,08/02/2022 08:05 UTC,37.96
TUAA2,08/02/2022 08:10 UTC,37.95
TUAA2,08/02/2022 08:15 UTC,38.11
TUAA2,08/02/2022 08:20 UTC,37.93
TUAA2,08/02/2022 08:25 UTC,37.74
TUAA2,08/02/2022 08:30 UTC,37.78
TUAA2,08/02/2022 08:35 UTC,37.68
TUAA2,08/02/2022 08:40 UTC,37.63
TUAA2,08/02/2022 08:45 UTC,37.71
TUAA2,08/02/2022 08:50 UTC,37.47
TUAA2,08/02/2022 08:55 UTC,37.63
TUAA2,08/02/2022 09:00 UTC,37.64
TUAA2,08/02/2022 09:05 UTC,37.65
TUAA2,08/02/2022 09:10 UTC,37.4
TUAA2,08/02/2022 09:15 UTC,37.54
TUAA2,08/02/2022 09:20 UTC,37.55
TUAA2,08/02/2022 09:25 UTC,37.37
TUAA2,08/02/2022 09:30 UTC,36.91
TUAA2,08/02/2022 09:35 UTC,36.84
TUAA2,08/02/2022 09:40 UTC,36.89
TUAA2,08/02/2022 09:45 UTC,37.02
TUAA2,08/02/2022 09:50 UTC,37.24
TUAA2,08/02/2022 09:55 UTC,37.45
TUAA2,08/02/2022 10:00 UTC,37.68
TUAA2,08/02/2022 10:05 UTC,37.61
TUAA2,08/02/2022 10:10 UTC,37.65
TUAA2,08/02/2022 10:15 UTC,37.81
TUAA2,08/02/2022 10:20 UTC,37.76
TUAA2,08/02/2022 10:25 UTC,37.44
TUAA2,08/02/2022 10:30 UTC,37.3
TUAA2,08/02/2022 10:35 UTC,36.92
TUAA2,08/02/2022 10:40 UTC,37.25
TUAA2,08/02/2022 10:45 UTC,37.11
TUAA2,08/02/2022 10:50 UTC,36.98
TUAA2,08/02/2022 10:55 UTC,37.21
TUAA2,08/02/2022 11:00 UTC,37.25
TUAA2,08/02/2022 11:05 UTC,36.83
TUAA2,08/02/2022 11:10 UTC,37.02
TUAA2,08/02/2022 11:15 UTC,36.89
TUAA2,08/02/2022 11:20 UTC,36.96
TUAA2,08/02/2022 11:25 UTC,36.95
TUAA2,08/02/2022 11:30 UTC,37.03
TUAA2,08/02/2022 11:35 UTC,37.11
TUAA2,08/02/2022 11:40 UTC,37.29
TUAA2,08/02/2022 11:45 UTC,37.57
TUAA2,08/02/2022 11:50 UTC,37.65
TUAA2,08/02/2022 11:55 UTC,37.83
TUAA2,08/02/2022 12:00 UTC,37.81
TUAA2,08/02/2022 12:05 UTC,37.86
TUAA2,08/02/2022 12:10 UTC,37.74
TUAA2,08/02/2022 12:15 UTC,37.67
TUAA2,08/02/2022 12:20 UTC,37.84
TUAA2,08/02/2022 12:25 UTC,37.75
TUAA2,08/02/2022 12:30 UTC,37.82
TUAA2,08/02/2022 12:35 UTC,37.86
TUAA2,08/02/2022 12:40 UTC,37.72
TUAA2,08/02/2022 12:45 UTC,37.84
TUAA2,08/02/2022 12:50 UTC,37.91
TUAA2,08/02/2022 12:55 UTC,38.04
TUAA2,08/02/2022 13:00 UTC,37.88
TUAA2,08/02/2022 13:05 UTC,38.18
TUAA2,08/02/2022 13:10 UTC,38.12
TUAA2,08/02/2022 13:15 UTC,38.25
TUAA2,08/02/2022 13:20 UTC,38.39
TUAA2,08/02/2022 13:25 UTC,38.43
TUAA2,08/02/2022 13:30 UTC,38.64
TUAA2,08/02/2022 13:35 UTC,38.45
TUAA2,08/02/2022 13:40 UTC,38.72
TUAA2,08/02/2022 13:45 UTC,38.71
TUAA2,08/02/2022 13:50 UTC,38.88
TUAA2,08/02/2022 13:55 UTC,39.1
TUAA2,08/02/2022 14:00 UTC,39.03
TUAA2,08/02/2022 14:05 UTC,39.15
TUAA2,08/02/2022 14:10 UTC,39.21
TUAA2,08/02/2022 14:15 UTC,39.13
TUAA2,08/02/2022 14:20 UTC,39.11
TUAA2,08/02/2022 14:25 UTC,38.89
TUAA2,08/02/2022 14:30 UTC,38.95
TUAA2,08/02/2022 14:35 UTC,38.92
TUAA2,08/02/2022 14:40 UTC,38.99
TUAA2,08/02/2022 14:45 UTC,39.06
TUAA2,08/02/2022 14:50 UTC,39.15
TUAA2,08/02/2022 14:55 UTC,39.27
TUAA2,08/02/2022 15:00 UTC,39.4
TUAA2,08/02/2022 15:05 UTC,39.46
TUAA2,08/02/2022 15:10 UTC,39.44
TUAA2,08/02/2022 15:15 UTC,39.7
TUAA2,08/02/2022 15:20 UTC,39.89
TUAA2,08/02/2022 15:25 UTC,40.06
TUAA2,08/02/2022 15:30 UTC,40.03
TUAA2,08/02/2022 15:35 UTC,40.18
TUAA2,08/02/2022 15:40 UTC,40.15
TUAA2,08/02/2022 15:45 UTC,40.13
TUAA2,08/02/2022 15:50 UTC,40.44
TUAA2,08/02/2022 15:55 UTC,40.6
TUAA2,08/02/2022 16:00 UTC,40.93
TUAA2,08/02/2022 16:05 UTC,40.92
TUAA2,08/02/2022 16:10 UTC,40.96
TUAA2,08/02/2022 16:15 UTC,41.29
TUAA2,08/02/2022 16:20 UTC,41.21
TUAA2,08/02/2022 16:25 UTC,41.38
TUAA2,08/02/2022 16:30 UTC,41.67
TUAA2,08/02/2022 16:35 UTC,41.9
TUAA2,08/02/2022 16:40 UTC,42.13
TUAA2,08/02/2022 16:45 UTC,42.12
TUAA2,08/02/2022 16:50 UTC,42.86
TUAA2,08/02/2022 16:55 UTC,42.84
TUAA2,08/02/2022 17:00 UTC,42.37
TUAA2,08/02/2022 17:05 UTC,42.55
TUAA2,08/02/2022 17:10 UTC,43.09
TUAA2,08/02/2022 17:15 UTC,43.13
TUAA2,08/02/2022 17:20 UTC,43.57
TUAA2,08/02/2022 17:25 UTC,43.9
TUAA2,08/02/2022 17:30 UTC,43.88
TUAA2,08/02/2022 17:35 UTC,44.14
TUAA2,08/02/2022 17:40 UTC,44.09
TUAA2,08/02/2022 17:45 UTC,44.4
TUAA2,08/02/2022 17:50 UTC,44.71
TUAA2,08/02/2022 17:55 UTC,45.11
TUAA2,08/02/2022 18:00 UTC,44.91
TUAA2,08/02/2022 18:05 UTC,45.22
TUAA2,08/02/2022 18:10 UTC,45.13
TUAA2,08/02/2022 18:15 UTC,45.1
TUAA2,08/02/2022 18:20 UTC,44.97
TUAA2,08/02/2022 18:25 UTC,45.41
TUAA2,08/02/2022 18:30 UTC,45.32
TUAA2,08/02/2022 18:35 UTC,45.87
TUAA2,08/02/2022 18:40 UTC,45.31
TUAA2,08/02/2022 18:45 UTC,45.87
TUAA2,08/02/2022 18:50 UTC,46.72
TUAA2,08/02/2022 18:55 UTC,46.87
TUAA2,08/02/2022 19:00 UTC,47.32
TUAA2,08/02/2022 19:05 UTC,47.53
TUAA2,08/02/2022 19:10 UTC,47.7
TUAA2,08/02/2022 19:15 UTC,48.06
TUAA2,08/02/2022 19:20 UTC,47.98
TUAA2,08/02/2022 19:25 UTC,48.09
TUAA2,08/02/2022 19:30 UTC,48.69
TUAA2,08/02/2022 20:05 UTC,50.4
TUAA2,08/02/2022 20:10 UTC,49.73
TUAA2,08/02/2022 20:15 UTC,50.47
TUAA2,08/02/2022 20:20 UTC,50.05
TUAA2,08/02/2022 20:25 UTC,50.85
TUAA2,08/02/2022 20:30 UTC,50.43
TUAA2,08/02/2022 20:35 UTC,51.75
TUAA2,08/02/2022 20:40 UTC,50.34
TUAA2,08/02/2022 20:45 UTC,50.67
TUAA2,08/02/2022 20:50 UTC,51.85
TUAA2,08/02/2022 20:55 UTC,51.64
TUAA2,08/02/2022 21:00 UTC,51.37
TUAA2,08/02/2022 21:05 UTC,51.46
TUAA2,08/02/2022 21:10 UTC,50.59
TUAA2,08/02/2022 21:15 UTC,52.29
TUAA2,08/02/2022 21:20 UTC,51.73
TUAA2,08/02/2022 21:25 UTC,52.09
TUAA2,08/02/2022 21:30 UTC,51.53
TUAA2,08/02/2022 21:35 UTC,52.2
TUAA2,08/02/2022 21:40 UTC,52.45
TUAA2,08/02/2022 21:45 UTC,51.33
TUAA2,08/02/2022 21:50 UTC,51.69
TUAA2,08/02/2022 21:55 UTC,53.33
TUAA2,08/02/2022 22:00 UTC,52.92
TUAA2,08/02/2022 22:05 UTC,52.81
TUAA2,08/02/2022 22:10 UTC,53.13
TUAA2,08/02/2022 22:15 UTC,53.38
TUAA2,08/02/2022 22:20 UTC,54.16
TUAA2,08/02/2022 22:25 UTC,53.89
TUAA2,08/02/2022 22:30 UTC,53.01
TUAA2,08/02/2022 22:35 UTC,53.08
TUAA2,08/02/2022 22:40 UTC,53.91
TUAA2,08/02/2022 22:45 UTC,54.12
TUAA2,08/02/2022 22:50 UTC,53.24
TUAA2,08/02/2022 22:55 UTC,51.94
TUAA2,08/02/2022 23:00 UTC,53.47
