"","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"225","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Al_ug_mL",0.08
"226","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Ca_ug_mL",6.39
"227","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Fe_ug_mL",0.1
"228","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"K_ug_mL",0.22
"229","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Mg_ug_mL",0.82
"230","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Mn_ug_mL",0.52
"231","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"Na_ug_mL",0.2
"232","PhIr2022-31","7","07","2022","12:32","non-acidic tundra","Mesic",3,20,2022-07-07,"P_ug_mL",0.01
"233","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Al_ug_mL",0.01
"234","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Ca_ug_mL",29.9
"235","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Fe_ug_mL",0.88
"236","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"K_ug_mL",0.38
"237","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Mg_ug_mL",3.84
"238","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Mn_ug_mL",0.09
"239","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"Na_ug_mL",0.55
"240","PhIr2022-32","7","07","2022","13:13","non-acidic tundra","Hydric",1,0,2022-07-07,"P_ug_mL",0.005
"241","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Al_ug_mL",0.01
"242","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Ca_ug_mL",32.3
"243","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Fe_ug_mL",0.61
"244","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"K_ug_mL",0.09
"245","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Mg_ug_mL",4.13
"246","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Mn_ug_mL",0.1
"247","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"Na_ug_mL",0.31
"248","PhIr2022-33","7","07","2022","13:47","non-acidic tundra","Hydric",1,10,2022-07-07,"P_ug_mL",0.005
"249","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Al_ug_mL",0.12
"250","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Ca_ug_mL",32.9
"251","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Fe_ug_mL",1.23
"252","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"K_ug_mL",0.29
"253","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Mg_ug_mL",4.29
"254","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Mn_ug_mL",0.16
"255","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"Na_ug_mL",0.4
"256","PhIr2022-34","7","07","2022","13:56","non-acidic tundra","Hydric",1,20,2022-07-07,"P_ug_mL",0.005
"257","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Al_ug_mL",0.05
"258","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Ca_ug_mL",12.8
"259","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Fe_ug_mL",1.75
"260","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"K_ug_mL",0.18
"261","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Mg_ug_mL",1.41
"262","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Mn_ug_mL",0.62
"263","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"Na_ug_mL",0.23
"264","PhIr2022-35","7","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-07,"P_ug_mL",0.005
"265","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Al_ug_mL",0.04
"266","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Ca_ug_mL",18.3
"267","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Fe_ug_mL",0.01
"268","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"K_ug_mL",0.11
"269","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Mg_ug_mL",1.96
"270","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Mn_ug_mL",0.07
"271","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"Na_ug_mL",0.27
"272","PhIr2022-36","7","07","2022","14:00","non-acidic tundra","Hydric",2,10,2022-07-07,"P_ug_mL",0.005
"273","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Al_ug_mL",0.02
"274","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Ca_ug_mL",15.4
"275","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Fe_ug_mL",0.41
"276","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"K_ug_mL",0.06
"277","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Mg_ug_mL",1.62
"278","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Mn_ug_mL",0.05
"279","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"Na_ug_mL",0.22
"280","PhIr2022-37","7","07","2022","14:15","non-acidic tundra","Hydric",2,20,2022-07-07,"P_ug_mL",0.005
"281","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Al_ug_mL",0.02
"282","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Ca_ug_mL",31.4
"283","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Fe_ug_mL",2.36
"284","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"K_ug_mL",0.09
"285","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Mg_ug_mL",3.87
"286","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Mn_ug_mL",0.1
"287","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"Na_ug_mL",0.45
"288","PhIr2022-38","7","07","2022","13:36","non-acidic tundra","Hydric",3,0,2022-07-07,"P_ug_mL",0.005
"289","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Al_ug_mL",0.01
"290","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Ca_ug_mL",39.5
"291","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Fe_ug_mL",2.01
"292","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"K_ug_mL",0.09
"293","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Mg_ug_mL",4.81
"294","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Mn_ug_mL",0.19
"295","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"Na_ug_mL",0.35
"296","PhIr2022-39","7","07","2022","14:25","non-acidic tundra","Hydric",3,10,2022-07-07,"P_ug_mL",0.005
"297","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Al_ug_mL",0.01
"298","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Ca_ug_mL",36.7
"299","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Fe_ug_mL",2.01
"300","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"K_ug_mL",0.04
"301","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Mg_ug_mL",4.95
"302","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Mn_ug_mL",0.15
"303","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"Na_ug_mL",0.57
"304","PhIr2022-40","7","07","2022","","non-acidic tundra","Hydric",3,20,2022-07-07,"P_ug_mL",0.005
"305","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Al_ug_mL",0.51
"306","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Ca_ug_mL",2.33
"307","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Fe_ug_mL",3.64
"308","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"K_ug_mL",0.15
"309","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Mg_ug_mL",0.62
"310","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Mn_ug_mL",0.41
"311","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"Na_ug_mL",0.27
"312","PhIr2022-41","11","07","2022","12:38","acidic tundra","Hydric",1,10,2022-07-11,"P_ug_mL",0.02
"313","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Al_ug_mL",0.25
"314","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Ca_ug_mL",1.56
"315","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Fe_ug_mL",1.31
"316","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"K_ug_mL",0.08
"317","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Mg_ug_mL",0.41
"318","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Mn_ug_mL",0.12
"319","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"Na_ug_mL",0.23
"320","PhIr2022-42","11","07","2022","12:30","acidic tundra","Hydric",1,20,2022-07-11,"P_ug_mL",0.01
"321","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Al_ug_mL",0.34
"322","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Ca_ug_mL",3.7
"323","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Fe_ug_mL",1.4
"324","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"K_ug_mL",0.1
"325","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Mg_ug_mL",0.74
"326","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Mn_ug_mL",0.43
"327","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"Na_ug_mL",0.2
"328","PhIr2022-43","11","07","2022","12:17","acidic tundra","Hydric",2,10,2022-07-11,"P_ug_mL",0.005
"329","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Al_ug_mL",0.63
"330","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Ca_ug_mL",9.06
"331","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Fe_ug_mL",12.5
"332","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"K_ug_mL",0.38
"333","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Mg_ug_mL",2
"334","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Mn_ug_mL",12.4
"335","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"Na_ug_mL",0.28
"336","PhIr2022-44","11","07","2022","12:12","acidic tundra","Hydric",3,10,2022-07-11,"P_ug_mL",0.005
"337","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Al_ug_mL",0.07
"338","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Ca_ug_mL",8.6
"339","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Fe_ug_mL",0.04
"340","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"K_ug_mL",0.09
"341","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Mg_ug_mL",1
"342","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Mn_ug_mL",0.03
"343","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"Na_ug_mL",0.15
"344","PhIr2022-45","12","07","2022","11:07","non-acidic tundra","Dry",2,20,2022-07-12,"P_ug_mL",0.01
"345","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Al_ug_mL",0.05
"346","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Ca_ug_mL",14.5
"347","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Fe_ug_mL",0.03
"348","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"K_ug_mL",0.07
"349","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Mg_ug_mL",1.9
"350","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Mn_ug_mL",0.13
"351","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"Na_ug_mL",0.23
"352","PhIr2022-46","12","07","2022","13:00","non-acidic tundra","Mesic",1,20,2022-07-12,"P_ug_mL",0.005
"353","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Al_ug_mL",0.05
"354","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Ca_ug_mL",6.75
"355","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Fe_ug_mL",0.06
"356","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"K_ug_mL",0.07
"357","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Mg_ug_mL",0.85
"358","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Mn_ug_mL",0.003
"359","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"Na_ug_mL",0.21
"360","PhIr2022-47","12","07","2022","12:17","non-acidic tundra","Mesic",2,0,2022-07-12,"P_ug_mL",0.005
"361","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Al_ug_mL",0.03
"362","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Ca_ug_mL",7.21
"363","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Fe_ug_mL",0.03
"364","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"K_ug_mL",0.06
"365","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Mg_ug_mL",0.94
"366","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Mn_ug_mL",0.01
"367","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"Na_ug_mL",0.13
"368","PhIr2022-48","12","07","2022","12:41","non-acidic tundra","Mesic",2,10,2022-07-12,"P_ug_mL",0.005
"369","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Al_ug_mL",0.07
"370","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Ca_ug_mL",6.91
"371","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Fe_ug_mL",0.26
"372","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"K_ug_mL",0.12
"373","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Mg_ug_mL",0.96
"374","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Mn_ug_mL",0.19
"375","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"Na_ug_mL",0.2
"376","PhIr2022-49","12","07","2022","13:17","non-acidic tundra","Mesic",2,20,2022-07-12,"P_ug_mL",0.01
"377","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Al_ug_mL",0.05
"378","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Ca_ug_mL",8.81
"379","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Fe_ug_mL",0.04
"380","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"K_ug_mL",0.05
"381","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Mg_ug_mL",1.13
"382","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Mn_ug_mL",0.003
"383","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"Na_ug_mL",0.18
"384","PhIr2022-50","12","07","2022","12:28","non-acidic tundra","Mesic",3,0,2022-07-12,"P_ug_mL",0.005
"385","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Al_ug_mL",0.04
"386","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Ca_ug_mL",7.38
"387","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Fe_ug_mL",0.03
"388","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"K_ug_mL",0.03
"389","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Mg_ug_mL",0.94
"390","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Mn_ug_mL",0.01
"391","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"Na_ug_mL",0.14
"392","PhIr2022-51","12","07","2022","12:50","non-acidic tundra","Mesic",3,10,2022-07-12,"P_ug_mL",0.005
"393","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Al_ug_mL",0.08
"394","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Ca_ug_mL",7.29
"395","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Fe_ug_mL",0.2
"396","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"K_ug_mL",0.1
"397","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Mg_ug_mL",0.96
"398","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Mn_ug_mL",0.92
"399","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"Na_ug_mL",0.16
"400","PhIr2022-52","12","07","2022","13:10","non-acidic tundra","Mesic",3,20,2022-07-12,"P_ug_mL",0.01
"401","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Al_ug_mL",0.02
"402","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Ca_ug_mL",30.2
"403","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Fe_ug_mL",0.43
"404","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"K_ug_mL",0.13
"405","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Mg_ug_mL",4.14
"406","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Mn_ug_mL",0.07
"407","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"Na_ug_mL",0.56
"408","PhIr2022-53","12","07","2022","13:50","non-acidic tundra","Hydric",1,0,2022-07-12,"P_ug_mL",0.005
"409","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Al_ug_mL",0.01
"410","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Ca_ug_mL",35.8
"411","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Fe_ug_mL",0.54
"412","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"K_ug_mL",0.12
"413","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Mg_ug_mL",4.73
"414","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Mn_ug_mL",0.07
"415","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"Na_ug_mL",0.35
"416","PhIr2022-54","12","07","2022","14:14","non-acidic tundra","Hydric",1,10,2022-07-12,"P_ug_mL",0.005
"417","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Al_ug_mL",1.78
"418","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Ca_ug_mL",33.2
"419","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Fe_ug_mL",1.21
"420","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"K_ug_mL",2.47
"421","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Mg_ug_mL",4.34
"422","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Mn_ug_mL",0.23
"423","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"Na_ug_mL",1.4
"424","PhIr2022-55","12","07","2022","14:31","non-acidic tundra","Hydric",1,20,2022-07-12,"P_ug_mL",0.03
"425","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Al_ug_mL",0.03
"426","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Ca_ug_mL",11.3
"427","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Fe_ug_mL",0.13
"428","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"K_ug_mL",0.06
"429","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Mg_ug_mL",1.55
"430","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Mn_ug_mL",0.04
"431","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"Na_ug_mL",0.2
"432","PhIr2022-56","12","07","2022","13:57","non-acidic tundra","Hydric",2,0,2022-07-12,"P_ug_mL",0.005
"433","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Al_ug_mL",0.01
"434","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Ca_ug_mL",20.5
"435","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Fe_ug_mL",0.09
"436","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"K_ug_mL",0.05
"437","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Mg_ug_mL",2.3
"438","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Mn_ug_mL",0.19
"439","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"Na_ug_mL",0.25
"440","PhIr2022-57","12","07","2022","14:20","non-acidic tundra","Hydric",2,10,2022-07-12,"P_ug_mL",0.005
"441","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Al_ug_mL",1.01
"442","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Ca_ug_mL",18.8
"443","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Fe_ug_mL",0.7
"444","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"K_ug_mL",1.26
"445","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Mg_ug_mL",2.11
"446","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Mn_ug_mL",0.15
"447","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"Na_ug_mL",0.81
"448","PhIr2022-58","12","07","2022","14:36","non-acidic tundra","Hydric",2,20,2022-07-12,"P_ug_mL",0.01
"449","PhIr2022-59","12","07","2022","14:05","non-acidic tundra","Hydric",3,0,2022-07-12,"Al_ug_mL",1.12
