"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"1","6/28/2021 0:01",120,"west","dry","2021-06-28 00:01:00","25",13.33261,0.5771992,976.5947,1
"2","6/28/2021 0:16",121,"west","dry","2021-06-28 00:16:00","25",13.33112,0.5911745,976.653,1
"3","6/28/2021 0:31",122,"west","dry","2021-06-28 00:31:00","25",13.33218,0.5978215,976.5511,1
"4","6/28/2021 0:46",123,"west","dry","2021-06-28 00:46:00","25",13.33048,0.586367,976.7256,1
"5","6/28/2021 1:01",124,"west","dry","2021-06-28 01:01:00","25",13.33112,0.5869644,976.508,1
"6","6/28/2021 1:16",125,"west","dry","2021-06-28 01:16:00","25",13.33154,0.6039618,976.692,1
"7","6/28/2021 1:31",126,"west","dry","2021-06-28 01:31:00","25",13.33325,0.577094,976.706,1
"8","6/28/2021 1:46",127,"west","dry","2021-06-28 01:46:00","25",13.32835,0.5811853,976.7113,1
"9","6/28/2021 2:01",128,"west","dry","2021-06-28 02:01:00","25",13.32664,0.5982944,976.6243,1
"10","6/28/2021 2:16",129,"west","dry","2021-06-28 02:16:00","25",13.32728,0.5826285,976.8497,1
"11","6/28/2021 2:31",130,"west","dry","2021-06-28 02:31:00","25",13.33069,0.567324,976.775,1
"12","6/28/2021 2:46",131,"west","dry","2021-06-28 02:46:00","25",13.32835,0.5793679,976.7482,1
"13","6/28/2021 3:01",132,"west","dry","2021-06-28 03:01:00","25",13.32558,0.5885485,976.6806,1
"14","6/28/2021 3:16",133,"west","dry","2021-06-28 03:16:00","25",13.326,0.5685267,976.8399,1
"15","6/28/2021 3:31",134,"west","dry","2021-06-28 03:31:00","25",13.32409,0.5848014,976.7491,1
"16","6/28/2021 3:46",135,"west","dry","2021-06-28 03:46:00","25",13.32281,0.589261,976.9418,1
"17","6/28/2021 4:01",136,"west","dry","2021-06-28 04:01:00","25",13.3243,0.5846809,976.8016,1
"18","6/28/2021 4:16",137,"west","dry","2021-06-28 04:16:00","25",13.32387,0.5792523,976.8645,1
"19","6/28/2021 4:31",138,"west","dry","2021-06-28 04:31:00","25",13.32217,0.5843159,976.8916,1
"20","6/28/2021 4:46",139,"west","dry","2021-06-28 04:46:00","25",13.32089,0.5867175,976.809,1
"21","6/28/2021 5:01",140,"west","dry","2021-06-28 05:01:00","25",13.32152,0.5758762,976.9476,1
"22","6/28/2021 5:16",141,"west","dry","2021-06-28 05:16:00","25",13.31961,0.5769584,976.5812,1
"23","6/28/2021 5:31",142,"west","dry","2021-06-28 05:31:00","25",13.32003,0.5850335,975.5029,1
"24","6/28/2021 5:46",143,"west","dry","2021-06-28 05:46:00","25",13.31769,0.5981681,975.4551,1
"25","6/28/2021 6:01",144,"west","dry","2021-06-28 06:01:00","25",13.31769,0.5855177,976.6051,1
"26","6/28/2021 6:16",145,"west","dry","2021-06-28 06:16:00","25",13.31833,0.5917844,976.8297,1
"27","6/28/2021 6:31",146,"west","dry","2021-06-28 06:31:00","25",13.31662,0.5966038,977.0614,1
"28","6/28/2021 6:46",147,"west","dry","2021-06-28 06:46:00","25",13.31598,0.5881643,976.7895,1
"29","6/28/2021 7:01",148,"west","dry","2021-06-28 07:01:00","25",13.31833,0.5902174,976.9796,1
"30","6/28/2021 7:16",149,"west","dry","2021-06-28 07:16:00","25",13.31598,0.5825108,977.1849,1
"31","6/28/2021 7:31",150,"west","dry","2021-06-28 07:31:00","25",13.31811,0.580816,977.1004,1
"32","6/28/2021 7:46",151,"west","dry","2021-06-28 07:46:00","25",13.31662,0.5881662,976.9267,1
"33","6/28/2021 8:01",152,"west","dry","2021-06-28 08:01:00","25",13.31619,0.5850302,976.9871,1
"34","6/28/2021 8:16",153,"west","dry","2021-06-28 08:16:00","25",13.31619,0.5767164,977.0331,1
"35","6/28/2021 8:31",154,"west","dry","2021-06-28 08:31:00","25",13.31428,0.5846671,977.1393,1
