"","TIMESTAMP","RECORD","site","position","Betterdate","depth","moisture","temp","salinity","n"
"58","6/28/2021 15:31",182,"west","dry","2021-06-28 15:31:00","5",26.4699,7.868028,1142.238,2
"59","6/28/2021 15:31",182,"west","dry","2021-06-28 15:31:00","15",31.64948,1.150612,1054.346,2
"60","6/28/2021 15:31",182,"west","dry","2021-06-28 15:31:00","25",13.30917,0.5787682,977.1363,2
"61","6/28/2021 15:46",183,"west","dry","2021-06-28 15:46:00","5",26.49729,7.613343,1141.359,2
"62","6/28/2021 15:46",183,"west","dry","2021-06-28 15:46:00","15",31.68604,1.153857,1055.148,2
"63","6/28/2021 15:46",183,"west","dry","2021-06-28 15:46:00","25",13.30981,0.5982919,977.363,2
"64","6/28/2021 16:01",184,"west","dry","2021-06-28 16:01:00","5",26.52175,7.435974,1141.131,2
"65","6/28/2021 16:01",184,"west","dry","2021-06-28 16:01:00","15",31.72262,1.164183,1055.652,2
"66","6/28/2021 16:01",184,"west","dry","2021-06-28 16:01:00","25",13.30832,0.5949183,977.2036,2
"67","6/28/2021 16:16",185,"west","dry","2021-06-28 16:16:00","5",26.58633,7.121429,1139.382,2
"68","6/28/2021 16:16",185,"west","dry","2021-06-28 16:16:00","15",31.77142,1.197819,1055.727,2
"69","6/28/2021 16:16",185,"west","dry","2021-06-28 16:16:00","25",13.30619,0.591785,976.8515,2
"70","6/28/2021 14:46",186,"west","dry","2021-06-28 14:46:00","5",26.67259,6.532216,1136.803,2
"71","6/28/2021 14:46",186,"west","dry","2021-06-28 14:46:00","15",31.8447,1.227972,1056.846,2
"72","6/28/2021 14:46",186,"west","dry","2021-06-28 14:46:00","25",13.30597,0.5868427,976.8903,2
"73","6/28/2021 15:01",187,"west","dry","2021-06-28 15:01:00","5",26.71196,6.28999,1135.353,2
"74","6/28/2021 15:01",187,"west","dry","2021-06-28 15:01:00","15",31.88753,1.258364,1057.481,2
"75","6/28/2021 15:01",187,"west","dry","2021-06-28 15:01:00","25",13.30853,0.593477,976.8251,2
"76","6/28/2021 15:16",188,"west","dry","2021-06-28 15:16:00","5",26.7607,6.043095,1134.029,2
"77","6/28/2021 15:16",188,"west","dry","2021-06-28 15:16:00","15",31.92424,1.266653,1058.284,2
"78","6/28/2021 15:16",188,"west","dry","2021-06-28 15:16:00","25",13.30789,0.5857605,976.8215,2
"79","6/28/2021 15:31",189,"west","dry","2021-06-28 15:31:00","5",26.74671,6.029365,1133.831,2
"80","6/28/2021 15:31",189,"west","dry","2021-06-28 15:31:00","15",31.97937,1.273501,1059.219,2
"81","6/28/2021 15:31",189,"west","dry","2021-06-28 15:31:00","25",13.30576,0.6064867,976.8655,2
"82","6/28/2021 15:46",190,"west","dry","2021-06-28 15:46:00","5",26.66286,6.366852,1134.763,2
"83","6/28/2021 15:46",190,"west","dry","2021-06-28 15:46:00","15",32.01001,1.264974,1059.891,2
"84","6/28/2021 15:46",190,"west","dry","2021-06-28 15:46:00","25",13.30789,0.5644251,976.8903,2
"85","6/28/2021 16:01",191,"west","dry","2021-06-28 16:01:00","5",26.58211,6.695846,1136.042,2
"86","6/28/2021 16:01",191,"west","dry","2021-06-28 16:01:00","15",32.07136,1.286835,1060.546,2
"87","6/28/2021 16:01",191,"west","dry","2021-06-28 16:01:00","25",13.30661,0.592985,976.8951,2
"88","6/28/2021 16:16",192,"west","dry","2021-06-28 16:16:00","5",26.57281,6.66573,1136.137,2
"89","6/28/2021 16:16",192,"west","dry","2021-06-28 16:16:00","15",32.11434,1.283591,1061.238,2
"90","6/28/2021 16:16",192,"west","dry","2021-06-28 16:16:00","25",13.30853,0.5822588,977.0228,2
